Date,Station,Flow,DO,Turbidity,Conductivity,pH,Chl,Temperature
9/22/2019 8:30,RVB,-61700,8.4,3.55,157,7.5,0.7,19.27777778
9/22/2019 8:45,RVB,-62900,8.4,3.36,156,7.5,0.78,19.27777778
9/22/2019 9:00,RVB,-63000,8.4,3.28,155,7.5,0.63,19.27777778
9/22/2019 9:15,RVB,-61600,8.4,3.19,154,7.5,0.74,19.27777778
9/22/2019 9:30,RVB,-60000,8.4,2.92,153,7.5,0.7,19.22222222
9/22/2019 9:45,RVB,-56500,8.4,3.55,152,7.5,0.71,19.22222222
9/22/2019 10:00,RVB,-52300,8.4,3.78,151,7.5,0.78,19.22222222
9/22/2019 10:15,RVB,-47600,8.4,3.22,151,7.5,0.72,19.22222222
9/22/2019 10:30,RVB,-42600,8.4,3.29,151,7.5,0.79,19.27777778
9/22/2019 10:45,RVB,-37500,8.4,2.96,150,7.5,0.83,19.27777778
9/22/2019 11:00,RVB,-32300,8.4,3.03,150,7.5,0.6,19.33333333
9/22/2019 11:15,RVB,-28000,8.4,2.78,149,7.5,0.75,19.38888889
9/22/2019 11:30,RVB,-22900,8.4,2.67,150,7.5,0.77,19.44444444
9/22/2019 11:45,RVB,-16000,8.5,2.78,149,7.5,0.81,19.44444444
9/22/2019 12:00,RVB,-9040,8.4,3.6,149,7.5,0.85,19.38888889
9/22/2019 12:15,RVB,-1900,8.5,2.89,149,7.5,0.73,19.38888889
9/22/2019 12:30,RVB,4990,8.7,2.61,151,7.5,0.98,19.55555556
9/22/2019 12:45,RVB,12300,8.7,3.13,150,7.5,0.85,19.55555556
9/22/2019 13:00,RVB,18800,8.6,2.56,150,7.5,0.8,19.5
9/22/2019 13:15,RVB,24800,8.6,2.56,150,7.5,0.82,19.55555556
9/22/2019 13:30,RVB,29500,8.7,2.57,151,7.5,0.72,19.61111111
9/22/2019 13:45,RVB,34100,8.6,2.57,150,7.5,0.82,19.5
9/22/2019 14:00,RVB,37400,8.6,2.74,151,7.5,0.82,19.5
9/22/2019 14:15,RVB,41600,8.6,2.78,152,7.5,0.65,19.44444444
9/22/2019 14:30,RVB,42600,8.6,2.65,151,7.5,0.69,19.61111111
9/22/2019 14:45,RVB,41200,8.7,2.59,149,7.5,0.72,19.44444444
9/22/2019 15:00,RVB,39900,8.7,3.29,148,7.5,0.73,19.44444444
9/22/2019 15:15,RVB,38700,8.7,2.64,148,7.5,0.69,19.38888889
9/22/2019 15:30,RVB,35500,8.7,2.8,148,7.5,0.71,19.38888889
9/22/2019 15:45,RVB,30700,8.7,2.61,148,7.5,0.71,19.38888889
9/22/2019 16:00,RVB,26600,8.7,2.66,148,7.5,0.7,19.38888889
9/22/2019 16:15,RVB,22400,8.7,2.44,148,7.5,0.7,19.38888889
9/22/2019 16:30,RVB,16700,8.5,2.6,147,7.5,0.72,19.33333333
9/22/2019 16:45,RVB,9160,8.6,2.23,147,7.5,0.69,19.33333333
9/22/2019 17:00,RVB,376,8.7,2.17,148,7.5,0.75,19.44444444
9/22/2019 17:15,RVB,-6900,8.6,2.35,148,7.5,0.58,19.38888889
9/22/2019 17:30,RVB,-13900,8.6,2.48,147,7.5,0.7,19.33333333
9/22/2019 17:45,RVB,-21900,8.6,2.29,147,7.5,0.66,19.27777778
9/22/2019 18:00,RVB,-29900,8.6,2.34,146,7.4,0.74,19.27777778
9/22/2019 18:15,RVB,-37300,8.5,2.23,146,7.4,0.7,19.27777778
9/22/2019 18:30,RVB,-43000,8.5,2.42,146,7.4,0.61,19.27777778
9/22/2019 18:45,RVB,-49900,8.5,2.46,146,7.5,0.73,19.27777778
9/22/2019 19:00,RVB,-53900,8.5,2.77,146,7.5,0.82,19.27777778
9/22/2019 19:15,RVB,-59200,8.5,2.81,146,7.5,0.81,19.27777778
9/22/2019 19:30,RVB,-60300,8.5,2.95,146,7.5,0.82,19.27777778
9/22/2019 19:45,RVB,-61400,8.4,2.47,147,7.5,0.91,19.27777778
9/22/2019 20:00,RVB,-60100,8.4,2.49,147,7.5,1.04,19.33333333
9/22/2019 20:15,RVB,-58600,8.4,2.78,147,7.5,0.97,19.33333333
9/22/2019 20:30,RVB,-57000,8.4,2.78,147,7.5,1.04,19.33333333
9/22/2019 20:45,RVB,-52200,8.4,2.61,147,7.5,1.04,19.38888889
9/22/2019 21:00,RVB,-48900,8.4,2.72,147,7.5,1.02,19.38888889
9/22/2019 21:15,RVB,-44700,8.4,2.75,147,7.5,0.92,19.38888889
9/22/2019 21:30,RVB,-36600,8.4,2.54,147,7.5,1.05,19.38888889
9/22/2019 21:45,RVB,-27900,8.4,2.39,147,7.5,0.89,19.38888889
9/22/2019 22:00,RVB,-19500,8.4,2.7,147,7.5,0.82,19.38888889
9/22/2019 22:15,RVB,-10500,8.4,2.61,147,7.4,0.83,19.38888889
9/22/2019 22:30,RVB,761,8.4,2.36,147,7.4,0.99,19.38888889
9/22/2019 22:45,RVB,13200,8.4,2.69,147,7.4,1.02,19.38888889
9/22/2019 23:00,RVB,26700,8.5,2.54,147,7.4,0.93,19.38888889
9/22/2019 23:15,RVB,39200,8.5,2.66,147,7.5,1.11,19.44444444
9/22/2019 23:30,RVB,47800,8.5,2.53,147,7.4,0.84,19.33333333
9/22/2019 23:45,RVB,55600,8.5,2.48,147,7.5,0.95,19.33333333
9/23/2019 0:00,RVB,62300,8.5,2.1,146,7.5,0.86,19.5
9/23/2019 0:15,RVB,70300,8.5,2.75,145,7.5,0.8,19.5
9/23/2019 0:30,RVB,72400,8.5,2.86,145,7.5,0.9,19.5
9/23/2019 0:45,RVB,78500,8.5,2.94,144,7.5,0.87,19.5
9/23/2019 1:00,RVB,84700,8.5,3.89,144,7.5,0.77,19.38888889
9/23/2019 1:15,RVB,83700,8.5,3.7,145,7.5,0.81,19.33333333
9/23/2019 1:30,RVB,88200,8.5,4.09,145,7.5,0.84,19.27777778
9/23/2019 1:45,RVB,87700,8.5,4.27,145,7.5,0.83,19.27777778
9/23/2019 2:00,RVB,85800,8.5,4.83,144,7.5,0.84,19.22222222
9/23/2019 2:15,RVB,85600,8.5,4.4,144,7.5,0.79,19.16666667
9/23/2019 2:30,RVB,85500,8.5,4.13,144,7.5,0.79,19.11111111
9/23/2019 2:45,RVB,85900,8.5,3.91,143,7.4,0.78,19.11111111
9/23/2019 3:00,RVB,85800,8.5,3.87,143,7.5,0.88,19.05555556
9/23/2019 3:15,RVB,84900,8.5,4.77,143,7.5,0.96,19.05555556
9/23/2019 3:30,RVB,83400,8.5,3.93,143,7.4,0.87,19.05555556
9/23/2019 3:45,RVB,82900,8.5,4.58,144,7.5,0.89,19.05555556
9/23/2019 4:00,RVB,83300,8.5,3.82,144,7.5,0.87,19
9/23/2019 4:15,RVB,81600,8.5,4.15,145,7.5,0.76,19
9/23/2019 4:30,RVB,79800,8.5,4.42,146,7.4,0.91,19
9/23/2019 4:45,RVB,78100,8.5,4.24,147,7.4,0.79,19.05555556
9/23/2019 5:00,RVB,75000,8.4,4.3,147,7.5,0.68,19.05555556
9/23/2019 5:15,RVB,72800,8.3,3.97,149,7.5,0.92,19.05555556
9/23/2019 5:30,RVB,69700,8.4,4.29,150,7.5,0.85,19.05555556
9/23/2019 5:45,RVB,65100,8.4,3.84,151,7.5,0.85,19.11111111
9/23/2019 6:00,RVB,60700,8.3,3.37,153,7.5,0.77,19.11111111
9/23/2019 6:15,RVB,54500,8.3,3.07,154,7.5,0.84,19.11111111
9/23/2019 6:30,RVB,48100,8.4,4.02,156,7.6,0.92,19.16666667
9/23/2019 6:45,RVB,37600,8.3,3.23,156,7.6,0.78,19.16666667
9/23/2019 7:00,RVB,27300,8.3,3.91,157,7.6,0.73,19.16666667
9/23/2019 7:15,RVB,14700,8.3,3.2,157,7.5,0.9,19.16666667
9/23/2019 7:30,RVB,1700,8.3,4.02,157,7.5,0.75,19.16666667
9/23/2019 7:45,RVB,-11500,8.3,3.08,157,7.5,0.73,19.16666667
9/23/2019 8:00,RVB,-23300,8.4,6.25,158,7.6,0.84,19.16666667
9/23/2019 8:15,RVB,-32000,8.4,3.24,158,7.5,0.85,19.22222222
9/23/2019 8:30,RVB,-41500,8.4,3.25,158,7.5,0.83,19.22222222
9/23/2019 8:45,RVB,-47800,8.5,3.85,157,7.5,0.79,19.22222222
9/23/2019 9:00,RVB,-52900,8.4,3.84,156,7.5,0.79,19.16666667
9/23/2019 9:15,RVB,-59800,8.5,4.31,154,7.5,0.79,19.11111111
9/23/2019 9:30,RVB,-65000,8.5,3.89,154,7.5,0.76,19.11111111
9/23/2019 9:45,RVB,-68700,8.5,3.73,154,7.5,0.78,19.16666667
9/23/2019 10:00,RVB,-68600,8.5,3.99,153,7.5,0.78,19.16666667
9/23/2019 10:15,RVB,-68500,8.5,3.52,152,7.5,0.83,19.16666667
9/23/2019 10:30,RVB,-67200,8.5,3.86,152,7.5,0.74,19.16666667
9/23/2019 10:45,RVB,-64700,8.5,4.05,151,7.5,0.69,19.16666667
9/23/2019 11:00,RVB,-61600,8.5,3.57,150,7.5,0.7,19.16666667
9/23/2019 11:15,RVB,-56200,8.5,3.59,150,7.5,0.64,19.16666667
9/23/2019 11:30,RVB,-52500,8.5,3.3,149,7.5,0.75,19.22222222
9/23/2019 11:45,RVB,-48600,8.6,3.22,149,7.5,0.69,19.27777778
9/23/2019 12:00,RVB,-42900,8.6,3.54,148,7.5,0.79,19.27777778
9/23/2019 12:15,RVB,-36900,8.6,3.06,148,7.5,0.8,19.33333333
9/23/2019 12:30,RVB,-31000,8.6,2.82,148,7.5,0.68,19.33333333
9/23/2019 12:45,RVB,-24700,8.6,3.14,147,7.5,0.69,19.44444444
9/23/2019 13:00,RVB,-18100,8.6,3.1,147,7.5,0.74,19.44444444
9/23/2019 13:15,RVB,-10100,8.6,2.63,147,7.5,0.77,19.55555556
9/23/2019 13:30,RVB,-1150,8.7,2.56,148,7.5,0.8,19.55555556
9/23/2019 13:45,RVB,7060,8.7,2.55,148,7.5,0.71,19.5
9/23/2019 14:00,RVB,16100,8.7,2.4,147,7.5,0.79,19.44444444
9/23/2019 14:15,RVB,25600,8.8,2.43,147,7.5,0.73,19.44444444
9/23/2019 14:30,RVB,33400,8.6,2.76,147,7.5,0.75,19.27777778
9/23/2019 14:45,RVB,42900,8.7,2.9,146,7.5,0.72,19.27777778
9/23/2019 15:00,RVB,51100,8.6,3.17,147,7.5,0.75,19.27777778
9/23/2019 15:15,RVB,53700,8.6,3.61,148,7.5,0.78,19.27777778
9/23/2019 15:30,RVB,54500,8.6,2.9,146,7.5,0.71,19.22222222
9/23/2019 15:45,RVB,56200,8.7,2.82,145,7.5,0.72,19.22222222
9/23/2019 16:00,RVB,56700,8.7,2.5,145,7.5,0.72,19.22222222
9/23/2019 16:15,RVB,54900,8.7,2.94,145,7.5,0.73,19.22222222
9/23/2019 16:30,RVB,52400,8.7,2.75,145,7.5,0.86,19.22222222
9/23/2019 16:45,RVB,49700,8.7,2.18,145,7.5,0.8,19.16666667
9/23/2019 17:00,RVB,45400,8.7,2.37,145,7.5,0.75,19.16666667
9/23/2019 17:15,RVB,41500,8.7,2.39,145,7.5,0.88,19.16666667
9/23/2019 17:30,RVB,36000,8.6,2.29,145,7.5,0.8,19.16666667
9/23/2019 17:45,RVB,27700,8.6,2.05,145,7.5,0.96,19.16666667
9/23/2019 18:00,RVB,19400,8.5,2.38,145,7.5,1.75,19.16666667
9/23/2019 18:15,RVB,9820,8.4,2.01,145,7.5,0.97,19.16666667
9/23/2019 18:30,RVB,-145,8.5,2.02,145,7.5,0.76,19.16666667
9/23/2019 18:45,RVB,-10600,8.6,2.43,145,7.5,0.81,19.16666667
9/23/2019 19:00,RVB,-23300,8.6,2.05,145,7.5,0.85,19.16666667
9/23/2019 19:15,RVB,-35900,8.6,2.38,145,7.5,1,19.16666667
9/23/2019 19:30,RVB,-44400,8.5,3.1,145,7.5,0.8,19.16666667
9/23/2019 19:45,RVB,-52100,8.6,3.02,145,7.5,0.91,19.16666667
9/23/2019 20:00,RVB,-56900,8.6,2.8,145,7.5,0.93,19.16666667
9/23/2019 20:15,RVB,-61000,8.6,3.07,145,7.5,0.9,19.16666667
9/23/2019 20:30,RVB,-63200,8.6,2.67,145,7.5,0.85,19.11111111
9/23/2019 20:45,RVB,-64900,8.6,3.18,144,7.5,0.95,19.11111111
9/23/2019 21:00,RVB,-64600,8.6,3.38,145,7.5,1,19.16666667
9/23/2019 21:15,RVB,-64100,8.6,3.14,145,7.5,1.08,19.16666667
9/23/2019 21:30,RVB,-64700,8.5,3.09,145,7.5,0.93,19.16666667
9/23/2019 21:45,RVB,-60800,8.5,2.72,145,7.5,0.76,19.16666667
9/23/2019 22:00,RVB,-57500,8.5,2.86,145,7.5,0.86,19.16666667
9/23/2019 22:15,RVB,-54700,8.5,2.72,145,7.5,0.81,19.22222222
9/23/2019 22:30,RVB,-49400,8.5,3.93,145,7.5,0.82,19.22222222
9/23/2019 22:45,RVB,-41300,8.5,2.84,145,7.5,0.8,19.22222222
9/23/2019 23:00,RVB,-32700,8.5,2.51,145,7.5,0.85,19.22222222
9/23/2019 23:15,RVB,-23400,8.5,2.33,144,7.5,0.83,19.22222222
9/23/2019 23:30,RVB,-12500,8.4,2.48,144,7.5,0.86,19.22222222
9/23/2019 23:45,RVB,332,8.4,2.2,144,7.5,0.72,19.22222222
9/24/2019 0:00,RVB,15100,8.5,2.4,144,7.5,0.84,19.27777778
9/24/2019 0:15,RVB,31100,8.5,2.23,144,7.5,1.01,19.27777778
9/24/2019 0:30,RVB,46600,8.6,2.47,144,7.5,0.91,19.22222222
9/24/2019 0:45,RVB,59700,8.5,2.64,144,7.5,0.97,19.16666667
9/24/2019 1:00,RVB,69100,8.5,3.13,145,7.5,1.04,19.16666667
9/24/2019 1:15,RVB,75800,8.5,3.6,145,7.5,0.93,19.16666667
9/24/2019 1:30,RVB,82500,8.5,3.62,145,7.5,0.79,19.16666667
9/24/2019 1:45,RVB,87200,8.5,4.29,145,7.5,0.96,19.11111111
9/24/2019 2:00,RVB,89700,8.5,3.67,145,7.5,0.82,19.11111111
9/24/2019 2:15,RVB,92500,8.5,3.61,145,7.5,0.85,19.11111111
9/24/2019 2:30,RVB,94000,8.5,3.78,145,7.5,1.04,19.11111111
9/24/2019 2:45,RVB,94100,8.5,4.58,145,7.5,0.97,19.05555556
9/24/2019 3:00,RVB,92500,8.5,4.44,145,7.5,0.82,19.05555556
9/24/2019 3:15,RVB,92400,8.5,4.23,146,7.5,0.86,19.05555556
9/24/2019 3:30,RVB,92100,8.5,4.22,146,7.5,0.95,19.05555556
9/24/2019 3:45,RVB,91100,8.5,3.94,146,7.5,0.93,19.05555556
9/24/2019 4:00,RVB,89900,8.4,3.86,146,7.5,0.82,19.05555556
9/24/2019 4:15,RVB,87000,8.5,4.58,147,7.5,0.84,19.05555556
9/24/2019 4:30,RVB,85800,8.5,4.4,147,7.5,0.9,19.05555556
9/24/2019 4:45,RVB,84500,8.5,4.23,148,7.5,1.01,19.05555556
9/24/2019 5:00,RVB,84200,8.5,4.15,148,7.5,0.85,19.05555556
9/24/2019 5:15,RVB,82600,8.5,4.58,149,7.5,0.88,19.05555556
9/24/2019 5:30,RVB,81600,8.5,4.6,150,7.5,0.85,19.05555556
9/24/2019 5:45,RVB,79800,8.5,4.03,151,7.5,0.82,19.05555556
9/24/2019 6:00,RVB,77000,8.4,4.47,153,7.5,0.9,19.11111111
9/24/2019 6:15,RVB,74300,8.5,4.67,155,7.4,0.89,19.11111111
9/24/2019 6:30,RVB,71000,8.4,5.02,156,7.5,0.77,19.16666667
9/24/2019 6:45,RVB,67000,8.5,4.26,158,7.5,0.87,19.16666667
9/24/2019 7:00,RVB,61800,8.5,3.8,159,7.6,0.87,19.22222222
9/24/2019 7:15,RVB,55500,8.5,3.74,161,7.6,0.7,19.22222222
9/24/2019 7:30,RVB,48100,8.5,4.14,162,7.6,0.83,19.27777778
9/24/2019 7:45,RVB,37200,8.5,3.27,163,7.6,0.72,19.27777778
9/24/2019 8:00,RVB,24300,8.4,3.2,163,7.6,0.81,19.33333333
9/24/2019 8:15,RVB,10400,8.4,3.49,163,7.6,0.78,19.33333333
9/24/2019 8:30,RVB,-4960,8.5,4.32,163,7.6,0.76,19.33333333
9/24/2019 8:45,RVB,-21400,8.4,3.34,163,7.6,0.76,19.33333333
9/24/2019 9:00,RVB,-35900,8.5,3.17,163,7.6,0.85,19.33333333
9/24/2019 9:15,RVB,-46100,8.5,3.26,162,7.6,0.78,19.33333333
9/24/2019 9:30,RVB,-57600,8.5,3.78,162,7.6,0.74,19.33333333
9/24/2019 9:45,RVB,-62500,8.5,3.65,162,7.5,0.75,19.33333333
9/24/2019 10:00,RVB,-69900,8.5,4.23,160,7.5,0.77,19.33333333
9/24/2019 10:15,RVB,-74500,8.5,4.24,159,7.6,0.7,19.27777778
9/24/2019 10:30,RVB,-76800,8.5,3.69,159,7.5,0.82,19.33333333
9/24/2019 10:45,RVB,-78600,8.6,4.21,158,7.5,0.82,19.33333333
9/24/2019 11:00,RVB,-77500,8.5,3.5,157,7.5,0.78,19.33333333
9/24/2019 11:15,RVB,-75700,8.6,3.7,157,7.5,0.76,19.33333333
9/24/2019 11:30,RVB,-73700,8.6,3.57,156,7.5,0.76,19.33333333
9/24/2019 11:45,RVB,-70400,8.6,3.78,155,7.5,0.83,19.38888889
9/24/2019 12:00,RVB,-67600,8.6,4.86,154,7.5,0.77,19.33333333
9/24/2019 12:15,RVB,-60000,8.6,3.71,153,7.5,0.73,19.38888889
9/24/2019 12:30,RVB,-58300,8.6,3.56,152,7.5,0.71,19.38888889
9/24/2019 12:45,RVB,-55100,8.6,3.41,151,7.5,0.79,19.44444444
9/24/2019 13:00,RVB,-49100,8.6,3.99,150,7.5,0.75,19.44444444
9/24/2019 13:15,RVB,-42300,8.6,3.12,150,7.5,0.79,19.44444444
9/24/2019 13:30,RVB,-35600,8.6,2.82,151,7.5,0.87,19.61111111
9/24/2019 13:45,RVB,-28400,8.6,2.77,151,7.5,0.86,19.61111111
9/24/2019 14:00,RVB,-19600,8.6,2.69,150,7.5,0.79,19.61111111
9/24/2019 14:15,RVB,-11000,8.6,2.9,150,7.5,0.78,19.66666667
9/24/2019 14:30,RVB,-558,8.7,2.5,151,7.6,0.78,19.77777778
9/24/2019 14:45,RVB,9900,8.7,2.61,151,7.6,0.85,19.66666667
9/24/2019 15:00,RVB,21400,8.7,2.53,151,7.6,0.92,19.72222222
9/24/2019 15:15,RVB,33600,8.8,3.01,150,7.6,0.87,19.61111111
9/24/2019 15:30,RVB,45600,8.7,2.63,150,7.6,0.88,19.66666667
9/24/2019 15:45,RVB,55000,8.7,2.83,151,7.6,0.9,19.72222222
9/24/2019 16:00,RVB,59400,8.7,3.35,152,7.6,0.93,19.55555556
9/24/2019 16:15,RVB,64200,8.7,2.95,151,7.6,0.94,19.5
9/24/2019 16:30,RVB,67800,8.6,3,151,7.6,0.75,19.5
9/24/2019 16:45,RVB,69600,8.7,3.34,151,7.6,0.88,19.44444444
9/24/2019 17:00,RVB,68700,8.6,3,151,7.6,0.71,19.44444444
9/24/2019 17:15,RVB,65300,8.7,3.04,150,7.6,0.94,19.44444444
9/24/2019 17:30,RVB,61500,8.7,4.22,151,7.6,0.78,19.44444444
9/24/2019 17:45,RVB,58900,8.6,2.93,150,7.6,0.91,19.38888889
9/24/2019 18:00,RVB,54300,8.6,2.55,150,7.5,0.95,19.38888889
9/24/2019 18:15,RVB,49200,8.5,2.58,151,7.5,0.79,19.38888889
9/24/2019 18:30,RVB,42000,8.6,2.39,151,7.6,0.86,19.38888889
9/24/2019 18:45,RVB,33300,8.5,2.57,152,7.6,0.93,19.38888889
9/24/2019 19:00,RVB,24100,8.5,2.42,152,7.6,0.96,19.38888889
9/24/2019 19:15,RVB,13900,8.4,2.34,152,7.5,0.69,19.38888889
9/24/2019 19:30,RVB,3440,8.5,2.43,151,7.6,0.81,19.38888889
9/24/2019 19:45,RVB,-10000,8.5,2.3,152,7.6,0.89,19.38888889
9/24/2019 20:00,RVB,-23800,8.5,2.54,152,7.5,1.01,19.38888889
9/24/2019 20:15,RVB,-35400,8.6,2.91,152,7.5,0.93,19.38888889
9/24/2019 20:30,RVB,-48200,8.6,3.24,153,7.5,0.85,19.38888889
9/24/2019 20:45,RVB,-58300,8.6,3.23,152,7.5,0.78,19.38888889
9/24/2019 21:00,RVB,-65100,8.6,3.92,152,7.5,0.88,19.38888889
9/24/2019 21:15,RVB,-71200,8.6,3.75,151,7.5,0.96,19.38888889
9/24/2019 21:30,RVB,-74200,8.6,4.18,151,7.5,0.96,19.33333333
9/24/2019 21:45,RVB,-77600,8.5,3.64,151,7.6,0.82,19.33333333
9/24/2019 22:00,RVB,-78200,8.5,4.26,150,7.5,0.79,19.33333333
9/24/2019 22:15,RVB,-78700,8.5,4.1,150,7.5,0.83,19.33333333
9/24/2019 22:30,RVB,-79600,8.5,3.78,150,7.5,0.83,19.33333333
9/24/2019 22:45,RVB,-78400,8.5,4.67,149,7.5,0.8,19.38888889
9/24/2019 23:00,RVB,-73900,8.5,4.14,149,7.5,1.01,19.38888889
9/24/2019 23:15,RVB,-71500,8.5,4.1,149,7.5,0.9,19.44444444
9/24/2019 23:30,RVB,-63400,8.5,3.79,149,7.5,1,19.44444444
9/24/2019 23:45,RVB,-57700,8.5,3.53,149,7.5,1.03,19.44444444
9/25/2019 0:00,RVB,-50700,8.5,3.46,149,7.5,1.12,19.5
9/25/2019 0:15,RVB,-41600,8.5,3.7,148,7.5,1.05,19.5
9/25/2019 0:30,RVB,-31500,8.4,3.61,148,7.5,1.09,19.5
9/25/2019 0:45,RVB,-18600,8.4,2.74,148,7.5,0.77,19.5
9/25/2019 1:00,RVB,-4410,8.4,2.89,148,7.5,0.75,19.5
9/25/2019 1:15,RVB,10900,8.4,2.95,148,7.5,0.91,19.5
9/25/2019 1:30,RVB,28900,8.5,3.1,148,7.5,1.08,19.5
9/25/2019 1:45,RVB,45900,8.5,2.91,148,7.5,1.05,19.44444444
9/25/2019 2:00,RVB,60500,8.4,3.47,148,7.5,1.05,19.44444444
9/25/2019 2:15,RVB,71900,8.5,3.91,149,7.5,1.09,19.44444444
9/25/2019 2:30,RVB,79100,8.4,4.53,149,7.5,0.89,19.44444444
9/25/2019 2:45,RVB,86600,8.5,3.8,149,7.5,0.92,19.44444444
9/25/2019 3:00,RVB,90200,8.5,4.96,149,7.5,0.93,19.44444444
9/25/2019 3:15,RVB,92700,8.5,4.44,149,7.5,0.89,19.38888889
9/25/2019 3:30,RVB,96000,8.5,3.99,149,7.5,0.98,19.38888889
9/25/2019 3:45,RVB,97200,8.5,3.92,149,7.5,1.05,19.38888889
9/25/2019 4:00,RVB,97100,8.4,4.85,149,7.5,0.86,19.33333333
9/25/2019 4:15,RVB,95400,8.4,5.54,149,7.5,0.99,19.33333333
9/25/2019 4:30,RVB,94800,8.4,6.36,150,7.5,0.98,19.33333333
9/25/2019 4:45,RVB,92900,8.4,4.87,150,7.5,0.96,19.27777778
9/25/2019 5:00,RVB,92000,8.5,4.71,150,7.5,0.95,19.27777778
9/25/2019 5:15,RVB,90200,8.4,3.98,150,7.5,0.88,19.27777778
9/25/2019 5:30,RVB,87400,8.5,4.29,150,7.5,0.85,19.27777778
9/25/2019 5:45,RVB,86300,8.4,4.36,150,7.5,0.87,19.27777778
9/25/2019 6:00,RVB,85000,8.4,5.03,151,7.5,0.86,19.27777778
9/25/2019 6:15,RVB,83800,8.4,5.47,151,7.5,0.86,19.27777778
9/25/2019 6:30,RVB,82900,8.4,4.9,152,7.5,0.91,19.27777778
9/25/2019 6:45,RVB,80600,8.5,4.97,152,7.5,0.78,19.27777778
9/25/2019 7:00,RVB,78900,8.4,5.1,153,7.5,0.7,19.27777778
9/25/2019 7:15,RVB,75700,8.4,4.1,154,7.5,0.73,19.33333333
9/25/2019 7:30,RVB,72300,8.4,4.04,155,7.5,0.79,19.33333333
9/25/2019 7:45,RVB,68400,8.4,4.18,156,7.5,0.71,19.38888889
9/25/2019 8:00,RVB,62500,8.4,4.41,157,7.5,0.77,19.38888889
9/25/2019 8:15,RVB,54800,8.4,3.88,158,7.5,0.81,19.44444444
9/25/2019 8:30,RVB,45100,8.4,4.13,160,7.6,0.72,19.5
9/25/2019 8:45,RVB,33500,8.4,3.19,160,7.6,0.8,19.5
9/25/2019 9:00,RVB,18900,8.4,3.17,160,7.6,0.84,19.5
9/25/2019 9:15,RVB,1160,8.4,2.9,160,7.6,0.99,19.55555556
9/25/2019 9:30,RVB,-15800,8.4,3.2,159,7.6,0.81,19.61111111
9/25/2019 9:45,RVB,-32100,8.4,3.07,160,7.6,0.87,19.61111111
9/25/2019 10:00,RVB,-45900,8.4,3.56,160,7.6,0.9,19.61111111
9/25/2019 10:15,RVB,-59300,8.4,3.66,159,7.6,0.74,19.61111111
9/25/2019 10:30,RVB,-67200,8.4,4.07,159,7.5,0.77,19.61111111
9/25/2019 10:45,RVB,-73900,8.4,5.02,158,7.5,0.77,19.55555556
9/25/2019 11:00,RVB,-77900,8.4,4.48,157,7.5,0.71,19.5
9/25/2019 11:15,RVB,-80800,8.4,3.72,157,7.5,0.81,19.5
9/25/2019 11:30,RVB,-83700,8.4,3.77,156,7.6,0.8,19.5
9/25/2019 11:45,RVB,-82700,8.4,4.19,156,7.5,0.74,19.5
9/25/2019 12:00,RVB,-81700,8.4,4.2,155,7.6,0.72,19.5
9/25/2019 12:15,RVB,-79800,8.4,3.82,154,7.5,0.77,19.5
9/25/2019 12:30,RVB,-74400,8.4,4.05,154,7.5,0.92,19.55555556
9/25/2019 12:45,RVB,-69000,8.4,3.92,154,7.5,0.69,19.55555556
9/25/2019 13:00,RVB,-68500,8.4,3.59,153,7.5,0.93,19.55555556
9/25/2019 13:15,RVB,-65000,8.5,3.96,153,7.5,0.76,19.61111111
9/25/2019 13:30,RVB,-59700,8.5,3.9,152,7.5,0.77,19.61111111
9/25/2019 13:45,RVB,-54100,8.5,3.74,152,7.5,0.8,19.66666667
9/25/2019 14:00,RVB,-48200,8.5,3.59,152,7.5,0.75,19.72222222
9/25/2019 14:15,RVB,-40900,8.5,3.44,152,7.5,0.99,19.77777778
9/25/2019 14:30,RVB,-33100,8.5,3.53,151,7.5,0.84,19.77777778
9/25/2019 14:45,RVB,-23100,8.5,3.79,151,7.5,0.9,19.83333333
9/25/2019 15:00,RVB,-11800,8.5,3.31,151,7.5,0.78,19.88888889
9/25/2019 15:15,RVB,383,8.4,3.22,151,7.5,1,19.88888889
9/25/2019 15:30,RVB,14200,8.7,2.95,152,7.6,0.84,20
9/25/2019 15:45,RVB,27400,8.6,2.86,152,7.5,0.95,20
9/25/2019 16:00,RVB,41900,8.6,4.23,152,7.7,0.78,19.83333333
9/25/2019 16:15,RVB,53900,8.6,3.35,152,7.7,0.75,19.77777778
9/25/2019 16:30,RVB,63000,8.6,2.87,152,7.7,1.13,20.11111111
9/25/2019 16:45,RVB,68600,8.7,3.22,153,7.7,0.95,19.94444444
9/25/2019 17:00,RVB,73000,8.6,2.94,152,7.6,0.83,19.94444444
9/25/2019 17:15,RVB,76500,8.6,3.42,152,7.6,0.85,19.94444444
9/25/2019 17:30,RVB,78100,8.7,3.44,151,7.6,0.84,19.94444444
9/25/2019 17:45,RVB,76600,8.6,3.62,150,7.6,0.99,19.88888889
9/25/2019 18:00,RVB,76900,8.6,3.36,151,7.6,0.97,19.83333333
9/25/2019 18:15,RVB,76100,8.6,3.59,151,7.6,0.9,19.77777778
9/25/2019 18:30,RVB,72500,8.5,3.77,151,7.6,1.1,19.72222222
9/25/2019 18:45,RVB,67900,8.5,3.43,151,7.6,0.88,19.72222222
