MethodCode,SampleDate,SampleTime,StationCode,Depth (m),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,3.7,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,sphere,22.45,,,,,,,,,,Length,3.5,3.7,3.7,2.8,3.7,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1085,cf. Dictyosphaerium sp.,Soft Body,Dictyosphaerium,sp.,,1,12,2.8,,,c,BSA.YOLO-69,CT,Moderate sediment and detritus.,sphere,5.29,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5.6,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,cylinder + 2 cones,18.57,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1704,Monoraphidium minutum,Soft Body,Monoraphidium,minutum,,2,2,8.2,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,2 cones,23.52,,,,,,,,,,Length,7.8,7.4,8.2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.4,1.9,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1138,Monoraphidium sp.,Soft Body,Monoraphidium,sp.,,3,3,18.5,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,2 cones,27.97,,,,,,,,,,Length,14.8,16.7,18.5,9.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1324,cf. Ochromonas sp.,Soft Body,Ochromonas,sp.,,1,1,5.6,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,cone + half sphere,83.74,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1842,cf. Plagioselmis sp.,Soft Body,Plagioselmis,sp.,,1,1,9.3,,,i,BSA.YOLO-69,CT,Moderate sediment and detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1420,Chroococcus minimus,Soft Body,Chroococcus,minimus,,1,2,1.9,,,c,BSA.YOLO-69,CT,Moderate sediment and detritus.,sphere,3.59,,,,,,,,,,Length,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:04,I80,1,58.0,1,1.72%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,394,810,0.8,0.8,0.8,c,BSA.YOLO-69,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/9/2018,9:34,RCS,1,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.YOLO-70,CT,Moderate sediment and detritus. Ciliates observed.,cylinder,380.40,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/9/2018,9:34,RCS,1,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,2,2,5.6,,,i,BSA.YOLO-70,CT,Moderate sediment and detritus. Ciliates observed.,prolate spheroid,76.27,,,,,,,,,,Length,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.1,5.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/9/2018,9:34,RCS,1,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1352,Cryptomonas sp.,Soft Body,Cryptomonas,sp.,,1,1,18.5,,,i,BSA.YOLO-70,CT,Moderate sediment and detritus. Ciliates observed.,prolate spheroid,1193.48,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/9/2018,9:34,RCS,1,62.0,1,1.61%,0.0683,314.159,0.4098,6,766.62,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,445,915,0.8,0.8,0.8,c,BSA.YOLO-70,CT,Moderate sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/18/2018,10:38,LIB,1,63.5,4,6.30%,0.0683,314.159,0.5464,8,143.74,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,18.5,,,i,BSA.YOLO-71,CT,Low sediment and detritus.,elliptic prism,306.43,,,,,,,,,,Length,18.5,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:38,LIB,1,63.5,4,6.30%,0.0683,314.159,0.5464,8,143.74,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-71,CT,Low sediment and detritus.,cylinder,46.53,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:38,LIB,1,63.5,4,6.30%,0.0683,314.159,0.5464,8,143.74,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,,,i,BSA.YOLO-71,CT,Low sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:38,LIB,1,63.5,4,6.30%,0.0683,314.159,0.5464,8,143.74,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,423,857,0.8,0.8,0.8,c,BSA.YOLO-71,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,8,8,11.1,,,i,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,cylinder,405.50,,,,,,,,,,Length,6.1,3.7,7.4,6.5,6.5,6.5,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.2,5.6,8.2,10.2,11.1,11.1,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,1020,Carteria sp.,Soft Body,Carteria,sp.,,1,1,14.8,,,i,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,sphere,670.23,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9.3,,,i,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,sphere,335.12,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,,,i,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,sphere,5.58,,,,,,,,,,Length,2.2,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,1305,Chrysococcus sp.,Soft Body,Chrysococcus,sp.,,3,3,6.5,,,i,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,prolate spheroid,91.19,,,,,,,,,,Length,6.2,5.6,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.3,4.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,1692,cf. Kephyrion sp.,Soft Body,Kephyrion,sp.,,1,1,5.6,,,i,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,prolate spheroid,62.04,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:55,RD22,1,59.0,2,3.39%,0.0683,314.159,0.3415,5,459.97,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,455,944,0.8,0.8,0.8,c,BSA.YOLO-72,CT,High sediment and detritus. Ciliates observed.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/18/2018,11:52,LIS,1,60.0,1,1.67%,0.0683,314.159,0.5464,8,574.96,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-73,CT,Moderate sediment and detritus.,sphere,7.24,,,,,,,,,,Length,2.4,1.9,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:52,LIS,1,60.0,1,1.67%,0.0683,314.159,0.5464,8,574.96,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-73,CT,Moderate sediment and detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,11:52,LIS,1,60.0,1,1.67%,0.0683,314.159,0.5464,8,574.96,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,429,888,0.8,0.8,0.8,c,BSA.YOLO-73,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/25/2018,8:07,RCS,1,63.5,1,1.57%,0.0683,314.159,0.4781,7,657.10,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,9.3,,,i,BSA.YOLO-74,CT,Moderate sediment and low detritus.,cylinder,247.40,,,,,,,,,,Length,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.5,5.6,9.3,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,8:07,RCS,1,63.5,1,1.57%,0.0683,314.159,0.4781,7,657.10,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,2.8,,,i,BSA.YOLO-74,CT,Moderate sediment and low detritus.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,2.8,1.9,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/25/2018,8:07,RCS,1,63.5,1,1.57%,0.0683,314.159,0.4781,7,657.10,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,393,817,0.8,0.8,0.8,c,BSA.YOLO-74,CT,Moderate sediment and low detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/18/2018,9:50,RVB,1,64.0,4,6.25%,0.0683,314.159,0.9562,14,82.14,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.9,,,i,BSA.YOLO-75,CT,Low sediment and detritus.,elliptic prism,234.54,,,,,,,,,,Length,16.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:50,RVB,1,64.0,4,6.25%,0.0683,314.159,0.9562,14,82.14,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,20.4,,,i,BSA.YOLO-75,CT,Low sediment and detritus.,prism on parallelogram,36.82,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:50,RVB,1,64.0,4,6.25%,0.0683,314.159,0.9562,14,82.14,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,9.3,,,i,BSA.YOLO-75,CT,Low sediment and detritus.,sphere,266.65,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:50,RVB,1,64.0,4,6.25%,0.0683,314.159,0.9562,14,82.14,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,4,4,2.8,,,i,BSA.YOLO-75,CT,Low sediment and detritus.,sphere,4.85,,,,,,,,,,Length,2.1,1.9,1.9,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:50,RVB,1,64.0,4,6.25%,0.0683,314.159,0.9562,14,82.14,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,3,3,7.4,,,i,BSA.YOLO-75,CT,Low sediment and detritus.,cone + half sphere,146.49,,,,,,,,,,Length,7.1,7.4,6.5,7.4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.0,4.6,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,9:50,RVB,1,64.0,4,6.25%,0.0683,314.159,0.9562,14,82.14,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,412,838,0.8,0.8,0.8,c,BSA.YOLO-75,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,11:52,LIS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,631,cf. Navicula sp.,Diatom,Navicula,sp.,,1,1,18.5,,,i,BSA.YOLO-76,CT,Moderate sediment and detritus.,elliptic prism,301.06,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,11:52,LIS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,5,5,3.7,,,i,BSA.YOLO-76,CT,Moderate sediment and detritus.,sphere,14.14,,,,,,,,,,Length,3.0,2.8,3.7,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,11:52,LIS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4.6,,,i,BSA.YOLO-76,CT,Moderate sediment and detritus.,cylinder + 2 cones,15.74,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,11:52,LIS,1,62.0,1,1.61%,0.0683,314.159,0.3415,5,919.94,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,552,1131,0.8,0.8,0.8,c,BSA.YOLO-76,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,16.7,,,i,BSA.YOLO-77,CT,,elliptic prism,231.76,,,,,,,,,,Length,16.7,16.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,199,Cymbella affinis,Diatom,Cymbella,affinis,,1,1,31.5,,,i,BSA.YOLO-77,CT,,cymbelloid,217.64,,,,,,,,,,Length,31.5,31.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,33.3,,,i,BSA.YOLO-77,CT,,elliptic prism,1083.81,,,,,,,,,,Length,33.3,33.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,7.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,1037,cf. Chlorella sp.,Soft Body,Chlorella,sp.,,2,2,2.8,,,i,BSA.YOLO-77,CT,,sphere,7.24,,,,,,,,,,Length,2.4,1.9,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,1,1,11.1,,,i,BSA.YOLO-77,CT,,2 cones,20.98,,,,,,,,,,Length,11.1,11.1,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-77,CT,,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,10/18/2018,10:12,RYI,1,59.5,4,6.72%,0.0683,314.159,0.6147,9,127.77,1419,Eucapsis microscopica,Soft Body,Eucapsis,microscopica,,394,810,0.8,0.8,0.8,c,BSA.YOLO-77,CT,,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,11/1/2018,10:22,BL5,1,62.5,4,6.40%,0.0683,314.159,0.5464,8,143.74,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,22.2,,,i,BSA.YOLO-78,CT,,elliptic prism,908.06,,,,,,,,,,Length,22.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,11/1/2018,10:22,BL5,1,62.5,4,6.40%,0.0683,314.159,0.5464,8,143.74,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,2,2,9.3,,,i,BSA.YOLO-78,CT,,cone + half sphere,314.74,,,,,,,,,,Length,9.3,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,
