MethodCode,SampleDate,SampleTime,StationCode,Depth (ft),Volume Received (mL),Volume Analyzed (mL),Percent of Sample Counted,Field-of-view (mm²),Slide/ Chamber Area (mm²),Area Counted,Number of Fields Counted,Factor,BSA_TIN,Taxon,Diatom/SoftBody,Genus,Species,Synonym,Unit Abundance,Number of cells per unit,GALD 1,GALD 2,GALD 3,Colony/Filament/Individual Group Code,BSA#,Taxonomist,Comments,Shape,Biovolume 1,Biovolume 2,Biovolume 3,Biovolume 4,Biovolume 5,Biovolume 6,Biovolume 7,Biovolume 8,Biovolume 9,Biovolume 10,Dimension,Measurement average,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15,Measurement 16,Measurement 17,Measurement 18,Measurement 19,Measurement 20,Measurement 21,Measurement 22,Measurement 23,Measurement 24,Measurement 25
Phyto,6/5/2018,10:15,DI-WAT-2,,62.0,2,3.23%,0.0683,314.159,0.3415,5,459.97,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,3,3,10.2,,,i,BSA.YOLO-62,CT,Moderate sediment and detritus.,2 cones,22.81,,,,,,,,,,Length,9.0,7.4,10.2,9.3,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.2,1.9,2.8,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:15,DI-WAT-2,,62.0,2,3.23%,0.0683,314.159,0.3415,5,459.97,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,6.5,,,i,BSA.YOLO-62,CT,Moderate sediment and detritus.,cone + half sphere,91.57,,,,,,,,,,Length,6.1,6.5,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:15,DI-WAT-2,,62.0,2,3.23%,0.0683,314.159,0.3415,5,459.97,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,422,849,0.8,0.8,0.8,c,BSA.YOLO-62,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder,380.40,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,895,cf. Skeletonema sp.,Diatom,Skeletonema,sp.,,1,1,5.6,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder + 2 half spheres,34.48,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1031,Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,6.5,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,87.67,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,30,30,3.7,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,11.49,,,,,,,,,,Length,2.8,3.7,2.8,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,4.6,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder + 2 cones,3.21,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1119,Lagerheimia genevensis,Soft Body,Lagerheimia,genevensis,,1,1,3.7,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,ellipsoid,15.19,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,9.3,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,2 cones,17.58,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1806,cf. Chrysochromulina sp.,Soft Body,Chrysochromulina,sp.,,1,1,4.6,,,i,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,prolate spheroid,32.97,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,370,742,0.8,0.8,0.8,c,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,6/5/2018,10:26,FC_WAT_1,3,62.0,2,3.23%,0.0683,314.159,0.7513,11,209.08,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,8,0.9,,,c,BSA.YOLO-63,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.38,,,,,,,,,,Length,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,331.98,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,190,Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,9.3,,,i,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder,380.40,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,1,1,18.5,,,i,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,prism on parallelogram,126.63,,,,,,,,,,Length,18.5,18.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,13,13,2.8,,,i,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,7.24,,,,,,,,,,Length,2.4,2.8,1.9,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,1135,Monoraphidium convolutum,Soft Body,Monoraphidium,convolutum,,1,1,9.3,,,i,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,2 cones,17.58,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,5.6,,,i,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,76.35,,,,,,,,,,Length,5.6,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,437,879,0.8,0.8,0.8,c,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,6/5/2018,9:40,DI-WAT-1,3,58.5,2,3.42%,0.0683,314.159,0.5464,8,287.48,1519,Snowella sp.,Soft Body,Snowella,sp.,,1,8,0.9,,,c,BSA.YOLO-64,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.38,,,,,,,,,,Length,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,10:42,LH-SAV-1,3,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,6.5,,,i,BSA.YOLO-65,CT,High sediment and moderate detritus.,cylinder,152.64,,,,,,,,,,Length,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,10:42,LH-SAV-1,3,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,18,18,3.7,,,i,BSA.YOLO-65,CT,High sediment and moderate detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,3.7,1.9,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,10:42,LH-SAV-1,3,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1364,Plagioselmis nannoplanctica,Soft Body,Plagioselmis,nannoplanctica,,1,1,9.3,,,i,BSA.YOLO-65,CT,High sediment and moderate detritus.,cone + half sphere,337.38,,,,,,,,,,Length,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,10:42,LH-SAV-1,3,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,408,820,0.8,0.8,0.8,c,BSA.YOLO-65,CT,High sediment and moderate detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,7/5/2018,10:42,LH-SAV-1,3,63.0,1,1.59%,0.0683,314.159,0.6147,9,511.08,1423,cf. Chroococcus sp.,Soft Body,Chroococcus,sp.,,1,8,1.5,,,c,BSA.YOLO-65,CT,High sediment and moderate detritus.,sphere,1.77,,,,,,,,,,Length,1.5,1.5,1.5,1.5,1.5,1.5,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,12:41,FC_SAV_2,,63.0,1,1.59%,0.0683,314.159,1.2977,19,242.09,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,20.4,,,i,BSA.YOLO-66,CT,Low sediment and detritus.,elliptic prism,770.66,,,,,,,,,,Length,20.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,12:41,FC_SAV_2,,63.0,1,1.59%,0.0683,314.159,1.2977,19,242.09,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,16,16,3.7,,,i,BSA.YOLO-66,CT,Low sediment and detritus.,sphere,14.14,,,,,,,,,,Length,3.0,2.8,2.8,2.8,3.7,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,12:41,FC_SAV_2,,63.0,1,1.59%,0.0683,314.159,1.2977,19,242.09,1761,Drepanochloris nannoselene,Soft Body,Drepanochloris,nannoselene,,1,1,5.6,,,i,BSA.YOLO-66,CT,Low sediment and detritus.,cylinder + 2 cones,3.56,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,12:41,FC_SAV_2,,63.0,1,1.59%,0.0683,314.159,1.2977,19,242.09,1140,Monoraphidium tortile,Soft Body,Monoraphidium,tortile,,3,3,13,,,i,BSA.YOLO-66,CT,Low sediment and detritus.,2 cones,31.42,,,,,,,,,,Length,12.4,13.0,11.1,13.0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.2,2.8,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,12:41,FC_SAV_2,,63.0,1,1.59%,0.0683,314.159,1.2977,19,242.09,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,379,762,0.8,0.8,0.8,c,BSA.YOLO-66,CT,Low sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,6/5/2018,12:41,FC_SAV_2,,63.0,1,1.59%,0.0683,314.159,1.2977,19,242.09,1423,cf. Chroococcus sp.,Soft Body,Chroococcus,sp.,,5,7,5.6,,,c,BSA.YOLO-66,CT,Low sediment and detritus.,sphere,57.91,,,,,,,,,,Length,4.8,4.6,5.6,4.6,4.6,4.6,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,1,1,14.8,,,i,BSA.YOLO-67,CT,Moderate sediment and detritus.,elliptic prism,302.69,,,,,,,,,,Length,14.8,14.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,9.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,730,Nitzschia palea,Diatom,Nitzschia,palea,,2,2,25,,,i,BSA.YOLO-67,CT,Moderate sediment and detritus.,prism on parallelogram,171.13,,,,,,,,,,Length,25.0,25.9,24.1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,749,Nitzschia sp.,Diatom,Nitzschia,sp.,,3,3,18.5,,,i,BSA.YOLO-67,CT,Moderate sediment and detritus.,prism on parallelogram,135.24,,,,,,,,,,Length,18.5,20.4,18.5,16.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.3,5.6,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.4,4.6,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,37,37,2.8,,,i,BSA.YOLO-67,CT,Moderate sediment and detritus.,sphere,9.20,,,,,,,,,,Length,2.6,1.9,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,1059,Coelastrum microporum,Soft Body,Coelastrum,microporum,,1,5,2.8,,,c,BSA.YOLO-67,CT,Moderate sediment and detritus.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,2.8,2.8,2.8,2.8,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,1733,Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,2,2,7.4,,,i,BSA.YOLO-67,CT,Moderate sediment and detritus.,cone + half sphere,112.82,,,,,,,,,,Length,6.5,7.4,5.6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,378,758,0.8,0.8,0.8,c,BSA.YOLO-67,CT,Moderate sediment and detritus.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,7/5/2018,13:36,FI-WAT-2,,63.0,2,3.17%,0.0683,314.159,0.7513,11,209.08,1503,cf. Planktothrix sp.,Soft Body,Planktothrix,sp.,,1,10,2.8,,,f,BSA.YOLO-67,CT,Moderate sediment and detritus.,cylinder,7.94,,,,,,,,,,Length,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,1.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:27,DI-SAV-2,,62.0,1,1.61%,0.0683,314.159,1.0928,16,287.48,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,2,2,18.5,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,438.17,,,,,,,,,,Length,15.8,18.5,13.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,10.7,12.0,9.3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.3,3.7,2.8,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:27,DI-SAV-2,,62.0,1,1.61%,0.0683,314.159,1.0928,16,287.48,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,2,2,5.6,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,cylinder,57.25,,,,,,,,,,Length,3.3,2.8,3.7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.7,3.7,5.6,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:27,DI-SAV-2,,62.0,1,1.61%,0.0683,314.159,1.0928,16,287.48,631,Navicula sp.,Diatom,Navicula,sp.,,1,1,13,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,elliptic prism,211.55,,,,,,,,,,Length,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:27,DI-SAV-2,,62.0,1,1.61%,0.0683,314.159,1.0928,16,287.48,1037,Chlorella sp.,Soft Body,Chlorella,sp.,,7,7,3.7,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,11.49,,,,,,,,,,Length,2.8,2.8,3.7,2.8,2.8,1.9,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:27,DI-SAV-2,,62.0,1,1.61%,0.0683,314.159,1.0928,16,287.48,1733,cf. Plagioselmis prolonga,Soft Body,Plagioselmis,prolonga,,1,1,5.6,,,i,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,cone + half sphere,68.96,,,,,,,,,,Length,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,10:27,DI-SAV-2,,62.0,1,1.61%,0.0683,314.159,1.0928,16,287.48,1419,Chroococcus microscopicus,Soft Body,Chroococcus,microscopicus,,394,792,0.8,0.8,0.8,c,BSA.YOLO-68,CT,Moderate sediment and detritus. Many broken diatoms.,sphere,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,Length,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Phyto,6/5/2018,8:55,DI-SAV-1,3,58.5,2,3.42%,0.0683,314.159,0.4781,7,328.55,145,Cocconeis placentula,Diatom,Cocconeis,placentula,,3,3,18.5,,,i,BSA.YOLO-69,CT,High sediment and moderate detritus.,elliptic prism,577.39,,,,,,,,,,Length,17.9,18.5,18.5,16.7,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,11.1,13.0,9.3,11.1,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,3.7,3.7,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,8:55,DI-SAV-1,3,58.5,2,3.42%,0.0683,314.159,0.4781,7,328.55,190,cf. Cyclotella sp.,Diatom,Cyclotella,sp.,,1,1,4.6,,,i,BSA.YOLO-69,CT,High sediment and moderate detritus.,cylinder,61.49,,,,,,,,,,Length,3.7,3.7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
Phyto,6/5/2018,8:55,DI-SAV-1,3,58.5,2,3.42%,0.0683,314.159,0.4781,7,328.55,1031,cf. Chlamydomonas sp.,Soft Body,Chlamydomonas,sp.,,1,1,6.5,,,i,BSA.YOLO-69,CT,High sediment and moderate detritus.,sphere,87.67,,,,,,,,,,Length,6.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Width,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Depth,4.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,
