,X,Station.Code,Date,Time,Classification,Organism,Count,Subsample,VolMeso,SubMeso,VolMicro,SubMicro,StartMeter,EndMeter,FlowMeterSpeed,CPUE
5807,5807,STTD-DUP,8/7/2019,12:49:00,Cyclopoids,Acanthocyclops vernalis adult,12,1,63,3,63,5,967365,971334,Low,5.620676071
5810,5810,STTD-DUP,8/7/2019,12:49:00,Cyclopoids,Cyclopoid copepodid,16,1,63,3,63,5,967365,971334,Low,7.494234761
5825,5825,STTD-DUP,8/7/2019,12:49:00,Cyclopoids,Paracyclops sp.,2,1,63,3,63,5,967365,971334,Low,0.936779345
5804,5804,STTD-DUP,8/7/2019,12:49:00,Microzooplankton_Nauplii,Copepod nauplii,1,1,63,3,63,5,967365,971334,Low,0.281033804
5805,5805,STTD-DUP,8/7/2019,12:49:00,Microzooplankton_Nauplii,Ostracods,127,1,63,3,63,5,967365,971334,Low,35.69129305
5803,5803,STTD-DUP,8/7/2019,12:49:00,Microzooplankton_Nauplii,Rotifers,183,1,63,3,63,5,967365,971334,Low,51.42918605
5913,5913,STTD-DUP,8/21/2019,12:35:00,Calanoids,Calanoid copepodid,170,1,57,0.3,57,0.8,930740,932000,Low,2269.347964
5920,5920,STTD-DUP,8/21/2019,12:35:00,Calanoids,Pseudodiaptomus forbesi adult,1,1,57,0.3,57,0.8,930740,932000,Low,13.34910567
5927,5927,STTD-DUP,8/21/2019,12:35:00,Cladocera,Alona,2,1,57,0.3,57,0.8,930740,932000,Low,26.69821134
5930,5930,STTD-DUP,8/21/2019,12:35:00,Cladocera,Bosmina,7,1,57,0.3,57,0.8,930740,932000,Low,93.44373968
5932,5932,STTD-DUP,8/21/2019,12:35:00,Cladocera,Ceriodaphnia,2,1,57,0.3,57,0.8,930740,932000,Low,26.69821134
5933,5933,STTD-DUP,8/21/2019,12:35:00,Cladocera,Chydorus,2,1,57,0.3,57,0.8,930740,932000,Low,26.69821134
5935,5935,STTD-DUP,8/21/2019,12:35:00,Cladocera,Diaphanosoma,22,1,57,0.3,57,0.8,930740,932000,Low,293.6803247
5943,5943,STTD-DUP,8/21/2019,12:35:00,Cladocera,Moina,3,1,57,0.3,57,0.8,930740,932000,Low,40.04731701
5890,5890,STTD-DUP,8/21/2019,12:35:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,57,0.3,57,0.8,930740,932000,Low,13.34910567
5893,5893,STTD-DUP,8/21/2019,12:35:00,Cyclopoids,Cyclopoid copepodid,12,1,57,0.3,57,0.8,930740,932000,Low,160.189268
5908,5908,STTD-DUP,8/21/2019,12:35:00,Cyclopoids,Paracyclops sp.,2,1,57,0.3,57,0.8,930740,932000,Low,26.69821134
5887,5887,STTD-DUP,8/21/2019,12:35:00,Microzooplankton_Nauplii,Copepod nauplii,39,1,57,0.3,57,0.8,930740,932000,Low,195.2306704
5888,5888,STTD-DUP,8/21/2019,12:35:00,Microzooplankton_Nauplii,Ostracods,2,1,57,0.3,57,0.8,930740,932000,Low,10.01182925
5886,5886,STTD-DUP,8/21/2019,12:35:00,Microzooplankton_Nauplii,Rotifers,263,1,57,0.3,57,0.8,930740,932000,Low,1316.555547
5994,5994,STTD-DUP,9/4/2019,12:25:00,Calanoids,Calanoid copepodid,38,1,111,0.9,111,1.6,841598,843408,Low,229.2211073
6009,6009,STTD-DUP,9/4/2019,12:25:00,Cladocera,Alona,6,1,111,0.9,111,1.6,841598,843408,Low,36.19280641
6011,6011,STTD-DUP,9/4/2019,12:25:00,Cladocera,Bosmina,39,1,111,0.9,111,1.6,841598,843408,Low,235.2532417
6013,6013,STTD-DUP,9/4/2019,12:25:00,Cladocera,Ceriodaphnia,13,1,111,0.9,111,1.6,841598,843408,Low,78.41774723
6014,6014,STTD-DUP,9/4/2019,12:25:00,Cladocera,Chydorus,1,1,111,0.9,111,1.6,841598,843408,Low,6.032134402
6016,6016,STTD-DUP,9/4/2019,12:25:00,Cladocera,Diaphanosoma,22,1,111,0.9,111,1.6,841598,843408,Low,132.7069568
6017,6017,STTD-DUP,9/4/2019,12:25:00,Cladocera,Disparalona,2,1,111,0.9,111,1.6,841598,843408,Low,12.0642688
6020,6020,STTD-DUP,9/4/2019,12:25:00,Cladocera,Ilyocryptus,9,1,111,0.9,111,1.6,841598,843408,Low,54.28920962
6021,6021,STTD-DUP,9/4/2019,12:25:00,Cladocera,Kurzia,2,1,111,0.9,111,1.6,841598,843408,Low,12.0642688
6023,6023,STTD-DUP,9/4/2019,12:25:00,Cladocera,Macrothrix,4,1,111,0.9,111,1.6,841598,843408,Low,24.12853761
6024,6024,STTD-DUP,9/4/2019,12:25:00,Cladocera,Moina,3,1,111,0.9,111,1.6,841598,843408,Low,18.09640321
6025,6025,STTD-DUP,9/4/2019,12:25:00,Cladocera,Monospilus,2,1,111,0.9,111,1.6,841598,843408,Low,12.0642688
5971,5971,STTD-DUP,9/4/2019,12:25:00,Cyclopoids,Acanthocyclops vernalis adult,3,1,111,0.9,111,1.6,841598,843408,Low,18.09640321
5974,5974,STTD-DUP,9/4/2019,12:25:00,Cyclopoids,Cyclopoid copepodid,54,1,111,0.9,111,1.6,841598,843408,Low,325.7352577
5984,5984,STTD-DUP,9/4/2019,12:25:00,Cyclopoids,Microcyclops rubellus,2,1,111,0.9,111,1.6,841598,843408,Low,12.0642688
5989,5989,STTD-DUP,9/4/2019,12:25:00,Cyclopoids,Paracyclops fimbriatus,1,1,111,0.9,111,1.6,841598,843408,Low,6.032134402
6031,6031,STTD-DUP,9/4/2019,12:25:00,Harpacticoids,Harpacticoids,1,1,111,0.9,111,1.6,841598,843408,Low,6.032134402
5969,5969,STTD-DUP,9/4/2019,12:25:00,Microzooplankton_Nauplii,Copepod nauplii,242,1,111,0.9,111,1.6,841598,843408,Low,821.1242955
5970,5970,STTD-DUP,9/4/2019,12:25:00,Microzooplankton_Nauplii,Ostracods,9,1,111,0.9,111,1.6,841598,843408,Low,30.53768041
5968,5968,STTD-DUP,9/4/2019,12:25:00,Microzooplankton_Nauplii,Rotifers,65,1,111,0.9,111,1.6,841598,843408,Low,220.5499141
6074,6074,STTD-DUP,9/18/2019,12:21:00,Calanoids,Calanoid copepodid,29,1,69,0.8,69,3.6,793049,795094,Low,108.2761747
6081,6081,STTD-DUP,9/18/2019,12:21:00,Calanoids,Pseudodiaptomus forbesi adult,5,1,69,0.8,69,3.6,793049,795094,Low,18.66830599
6088,6088,STTD-DUP,9/18/2019,12:21:00,Cladocera,Alona,6,1,69,0.8,69,3.6,793049,795094,Low,22.40196719
6091,6091,STTD-DUP,9/18/2019,12:21:00,Cladocera,Bosmina,51,1,69,0.8,69,3.6,793049,795094,Low,190.4167211
6093,6093,STTD-DUP,9/18/2019,12:21:00,Cladocera,Ceriodaphnia,18,1,69,0.8,69,3.6,793049,795094,Low,67.20590157
6094,6094,STTD-DUP,9/18/2019,12:21:00,Cladocera,Chydorus,3,1,69,0.8,69,3.6,793049,795094,Low,11.20098359
6096,6096,STTD-DUP,9/18/2019,12:21:00,Cladocera,Diaphanosoma,1,1,69,0.8,69,3.6,793049,795094,Low,3.733661198
6100,6100,STTD-DUP,9/18/2019,12:21:00,Cladocera,Ilyocryptus,10,1,69,0.8,69,3.6,793049,795094,Low,37.33661198
6102,6102,STTD-DUP,9/18/2019,12:21:00,Cladocera,Leydigia,1,1,69,0.8,69,3.6,793049,795094,Low,3.733661198
6103,6103,STTD-DUP,9/18/2019,12:21:00,Cladocera,Macrothrix,1,1,69,0.8,69,3.6,793049,795094,Low,3.733661198
6104,6104,STTD-DUP,9/18/2019,12:21:00,Cladocera,Moina,4,1,69,0.8,69,3.6,793049,795094,Low,14.93464479
6108,6108,STTD-DUP,9/18/2019,12:21:00,Cladocera,Pseudochydorus,1,1,69,0.8,69,3.6,793049,795094,Low,3.733661198
6111,6111,STTD-DUP,9/18/2019,12:21:00,Cladocera,Simocephalus,2,1,69,0.8,69,3.6,793049,795094,Low,7.467322396
6051,6051,STTD-DUP,9/18/2019,12:21:00,Cyclopoids,Acanthocyclops vernalis adult,2,1,69,0.8,69,3.6,793049,795094,Low,7.467322396
6054,6054,STTD-DUP,9/18/2019,12:21:00,Cyclopoids,Cyclopoid copepodid,136,1,69,0.8,69,3.6,793049,795094,Low,507.777923
6063,6063,STTD-DUP,9/18/2019,12:21:00,Cyclopoids,Microcyclops rubellus,3,1,69,0.8,69,3.6,793049,795094,Low,11.20098359
6069,6069,STTD-DUP,9/18/2019,12:21:00,Cyclopoids,Paracyclops chiltoni,2,1,69,0.8,69,3.6,793049,795094,Low,7.467322396
6049,6049,STTD-DUP,9/18/2019,12:21:00,Microzooplankton_Nauplii,Copepod nauplii,128,1,69,0.8,69,3.6,793049,795094,Low,106.2019185
6050,6050,STTD-DUP,9/18/2019,12:21:00,Microzooplankton_Nauplii,Ostracods,67,1,69,0.8,69,3.6,793049,795094,Low,55.59006673
6048,6048,STTD-DUP,9/18/2019,12:21:00,Microzooplankton_Nauplii,Rotifers,112,1,69,0.8,69,3.6,793049,795094,Low,92.92667871
6155,6155,STTD-DUP,10/2/2019,11:50:00,Calanoids,Calanoid copepodid,173,1,38,0.6,38,4.6,762766,764400,Low,593.6022141
6162,6162,STTD-DUP,10/2/2019,11:50:00,Calanoids,Pseudodiaptomus forbesi adult,5,1,38,0.6,38,4.6,762766,764400,Low,17.15613336
6172,6172,STTD-DUP,10/2/2019,11:50:00,Cladocera,Bosmina,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6173,6173,STTD-DUP,10/2/2019,11:50:00,Cladocera,Camptocercus,9,1,38,0.6,38,4.6,762766,764400,Low,30.88104004
6174,6174,STTD-DUP,10/2/2019,11:50:00,Cladocera,Ceriodaphnia,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6175,6175,STTD-DUP,10/2/2019,11:50:00,Cladocera,Chydorus,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6181,6181,STTD-DUP,10/2/2019,11:50:00,Cladocera,Ilyocryptus,3,1,38,0.6,38,4.6,762766,764400,Low,10.29368001
6184,6184,STTD-DUP,10/2/2019,11:50:00,Cladocera,Macrothrix,5,1,38,0.6,38,4.6,762766,764400,Low,17.15613336
6192,6192,STTD-DUP,10/2/2019,11:50:00,Cladocera,Simocephalus,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6132,6132,STTD-DUP,10/2/2019,11:50:00,Cyclopoids,Acanthocyclops vernalis adult,2,1,38,0.6,38,4.6,762766,764400,Low,6.862453343
6135,6135,STTD-DUP,10/2/2019,11:50:00,Cyclopoids,Cyclopoid copepodid,8,1,38,0.6,38,4.6,762766,764400,Low,27.44981337
6138,6138,STTD-DUP,10/2/2019,11:50:00,Cyclopoids,Eucyclops pectinifer,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6143,6143,STTD-DUP,10/2/2019,11:50:00,Cyclopoids,Mesocyclops edax,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6144,6144,STTD-DUP,10/2/2019,11:50:00,Cyclopoids,Microcyclops rubellus,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6150,6150,STTD-DUP,10/2/2019,11:50:00,Cyclopoids,Paracyclops chiltoni,1,1,38,0.6,38,4.6,762766,764400,Low,3.431226671
6130,6130,STTD-DUP,10/2/2019,11:50:00,Microzooplankton_Nauplii,Copepod nauplii,85,1,38,0.6,38,4.6,762766,764400,Low,38.04186092
6131,6131,STTD-DUP,10/2/2019,11:50:00,Microzooplankton_Nauplii,Ostracods,27,1,38,0.6,38,4.6,762766,764400,Low,12.08388523
6129,6129,STTD-DUP,10/2/2019,11:50:00,Microzooplankton_Nauplii,Rotifers,32,1,38,0.6,38,4.6,762766,764400,Low,14.32164176
6237,6237,STTD-DUP,10/16/2019,12:18:00,Calanoids,Calanoid copepodid,118,1,58,3,58,6,738546,739817,Low,158.8957607
6244,6244,STTD-DUP,10/16/2019,12:18:00,Calanoids,Pseudodiaptomus forbesi adult,4,1,58,3,58,6,738546,739817,Low,5.386296974
6251,6251,STTD-DUP,10/16/2019,12:18:00,Cladocera,Alona,1,1,58,3,58,6,738546,739817,Low,1.346574244
6254,6254,STTD-DUP,10/16/2019,12:18:00,Cladocera,Bosmina,3,1,58,3,58,6,738546,739817,Low,4.039722731
6255,6255,STTD-DUP,10/16/2019,12:18:00,Cladocera,Camptocercus,2,1,58,3,58,6,738546,739817,Low,2.693148487
6256,6256,STTD-DUP,10/16/2019,12:18:00,Cladocera,Ceriodaphnia,7,1,58,3,58,6,738546,739817,Low,9.426019705
6257,6257,STTD-DUP,10/16/2019,12:18:00,Cladocera,Chydorus,3,1,58,3,58,6,738546,739817,Low,4.039722731
6259,6259,STTD-DUP,10/16/2019,12:18:00,Cladocera,Diaphanosoma,3,1,58,3,58,6,738546,739817,Low,4.039722731
6262,6262,STTD-DUP,10/16/2019,12:18:00,Cladocera,Graptoleberis,2,1,58,3,58,6,738546,739817,Low,2.693148487
6263,6263,STTD-DUP,10/16/2019,12:18:00,Cladocera,Ilyocryptus,1,1,58,3,58,6,738546,739817,Low,1.346574244
6266,6266,STTD-DUP,10/16/2019,12:18:00,Cladocera,Macrothrix,7,1,58,3,58,6,738546,739817,Low,9.426019705
6269,6269,STTD-DUP,10/16/2019,12:18:00,Cladocera,Picripleuroxus,2,1,58,3,58,6,738546,739817,Low,2.693148487
6213,6213,STTD-DUP,10/16/2019,12:18:00,Cyclopoids,Acanthocyclops vernalis adult,1,1,58,3,58,6,738546,739817,Low,1.346574244
6216,6216,STTD-DUP,10/16/2019,12:18:00,Cyclopoids,Cyclopoid copepodid,37,1,58,3,58,6,738546,739817,Low,49.82324701
6219,6219,STTD-DUP,10/16/2019,12:18:00,Cyclopoids,Eucyclops pectinifer,1,1,58,3,58,6,738546,739817,Low,1.346574244
6224,6224,STTD-DUP,10/16/2019,12:18:00,Cyclopoids,Macrocyclops albidus,2,1,58,3,58,6,738546,739817,Low,2.693148487
6226,6226,STTD-DUP,10/16/2019,12:18:00,Cyclopoids,Microcyclops rubellus,5,1,58,3,58,6,738546,739817,Low,6.732871218
6275,6275,STTD-DUP,10/16/2019,12:18:00,Harpacticoids,Harpacticoids,3,1,58,3,58,6,738546,739817,Low,4.039722731
6211,6211,STTD-DUP,10/16/2019,12:18:00,Microzooplankton_Nauplii,Copepod nauplii,143,1,58,3,58,6,738546,739817,Low,96.28005842
6212,6212,STTD-DUP,10/16/2019,12:18:00,Microzooplankton_Nauplii,Ostracods,156,1,58,3,58,6,738546,739817,Low,105.032791
6210,6210,STTD-DUP,10/16/2019,12:18:00,Microzooplankton_Nauplii,Rotifers,14,1,58,3,58,6,738546,739817,Low,9.426019705
